wallet,tx_count_365d,total_volume,active_weeks,avg_tx_value,tx_per_active_week,trader_activity_status,trader_volume_status,trader_consistency_status,future_tx_count,target_variable,log_tx_count,log_total_volume,log_avg_tx_value,log_active_weeks,volume_per_tx,volume_per_week,avg_weekly_tx,activity_intensity,tx_efficiency,volume_category,tx_frequency,consistency_level,is_high_volume,is_frequent_trader,is_consistent,is_active_trader,tx_volume_interaction,weeks_tx_interaction,consistency_volume,tx_count_squared,total_volume_squared,active_weeks_squared,tx_count_zscore,volume_zscore,tx_count_percentile,volume_percentile,activity_consistency,volume_volatility,low_activity_risk
0xbe18cfc9f21d397eee784577d27b68cd8a2b7f75,2,0.000409261118125,1,0.0002046305590625,2.0,Occasional User,Low Value,Inconsistent,0,0,1.0986122886681098,0.0004091773936362686,0.00020460962508542116,0.6931471805599453,0.00013642037270833335,0.0002046305590625,1.0,1.0,1.9991818126160337,very_low,rare,sporadic,0,0,0,0,0.00044952731289399307,2,0.000409261118125,4,1.6749466280892522e-07,1,-0.03105181398759087,-0.06289431968547866,0.2336,0.1132,0.019230769230769232,0.0004090936919832011,1
0x43cafb8e52f2c31b428c3e65993ded97c995cfab,2,2.387033982705268,2,1.193516991352634,1.0,Occasional User,Medium Value,Consistent,17,1,1.0986122886681098,1.2199546070611411,0.7855061878228209,1.0986122886681098,0.7956779942350893,0.7956779942350893,0.6666666666666666,0.6666666666666666,0.5904871371861979,low,rare,sporadic,0,0,0,0,1.3402571229346447,4,4.774067965410536,4,5.697931234589774,4,-0.03105181398759087,-0.06288328888447413,0.2336,0.5342,0.038461538461538464,0.704756431406901,0
0x3e6b40ee19a9a154b1ca84db1347b558d81fb8e8,4,3.112169468976881,2,0.7780423672442203,2.0,Regular User,Medium Value,Consistent,16,1,1.6094379124341003,1.4139507405762082,0.5755129654041157,1.0986122886681098,0.6224338937953762,1.0373898229922938,1.3333333333333333,1.3333333333333333,0.9727225568345098,low,rare,sporadic,0,1,0,0,2.2756659281976224,8,6.224338937953762,16,9.685598803631843,4,-0.03061262609138887,-0.06287993736247821,0.5141,0.543,0.038461538461538464,0.7568193607913726,0
0xc4e0907ea76453ae056bc9a39dddc50dbb19a6ea,84,1143.7602869832456,15,13.616193892657686,5.6,Frequent User,Medium Value,Consistent,12,1,4.442651256490317,7.042950537723731,2.682130084768893,2.772588722239781,13.456003376273477,71.48501793645285,5.25,5.25,0.07337780752454544,high,very_frequent,regular,1,1,1,1,31.289373055817485,1260,17156.404304748685,7056,1308187.5940799962,225,-0.01304511024330881,-0.05760794705470869,0.8607,0.8832,0.28846153846153844,0.9991264546723269,0
0xc354be76eac9588b6739f5fd0c582eb17ed37b0e,3,0.0029903103098668,2,0.0009967701032889,1.5,Regular User,Low Value,Consistent,0,0,1.3862943611198906,0.0029858482251243663,0.0009962736578367631,1.0986122886681098,0.0007475775774667,0.0009967701032889333,1.0,1.0,2.991055814959141,very_low,rare,sporadic,0,0,0,0,0.0041392645576497425,6,0.0059806206197336,9,8.941955749295678e-06,4,-0.03083222003948987,-0.06289430775606229,0.4224,0.2178,0.038461538461538464,0.0029813950136197876,1
0xa1f5a643bccc0b4963473d8b57194f645bfb9b11,3,0.0118059684522268,2,0.0039353228174089,1.5,Regular User,Medium Value,Consistent,0,0,1.3862943611198906,0.011736821704146362,0.003927599689939244,1.0986122886681098,0.0029514921130567,0.003935322817408933,1.0,1.0,2.9649953583384576,very_low,rare,sporadic,0,0,0,0,0.016270689745927647,6,0.0236119369044536,9,0.00013938089109497446,4,-0.03083222003948987,-0.06289426701074954,0.4224,0.3902,0.038461538461538464,0.011668213887180909,1
0xf93b714e2332653289972444a4fd3f06d92598f5,1,0.0015560847344884,1,0.0015560847344884,1.0,Occasional User,Low Value,Inconsistent,0,0,0.6931471805599453,0.0015548752891416777,0.0015548752891416777,0.6931471805599453,0.0007780423672442,0.0007780423672442,0.5,0.5,0.9984463329031634,very_low,rare,sporadic,0,0,0,0,0.0010777574227908836,1,0.0015560847344884,1,2.421399700907834e-06,1,-0.03127140793569187,-0.06289431438494565,0.0617,0.1715,0.019230769230769232,0.0015536670968365356,1
0x02ad7221fd69c6019c07598ba7f6d90f0a66a00f,1880,11.29001627435878,17,0.0060053278055099,110.58823529411764,Frequent User,Medium Value,Consistent,6,1,7.53955882930103,2.5087872477722484,0.005987367692857446,2.8903717578961645,0.0060021351804140245,0.6272231263532656,104.44444444444444,104.44444444444444,152.96969166121687,medium,very_frequent,regular,0,1,1,1,18.915149044779085,31960,191.93027666409927,3534400,127.46446747528613,289,0.3813456205460885,-0.06284213996603807,0.9936,0.5874,0.3269230769230769,0.9186331427334079,0
0x1e56da41a9cec52722d5d226f1030518ab5b2d28,2,0.0013901158488773,1,0.0006950579244386,2.0,Occasional User,Low Value,Inconsistent,0,0,1.0986122886681098,0.001389150532338307,0.0006948164835498952,0.6931471805599453,0.00046337194962576666,0.00069505792443865,1.0,1.0,1.997223627781269,very_low,rare,sporadic,0,0,0,0,0.0015261378456367105,2,0.0013901158488773,4,1.9324220732998563e-06,1,-0.03105181398759087,-0.06289431515204144,0.2336,0.1652,0.019230769230769232,0.0013881861093654798,1
0x7b4f1dbffaa3029b68cbf74eb2d9879f125fa700,106,174.28149026270538,14,1.6441650024783525,7.571428571428571,Frequent User,Medium Value,Consistent,32,1,4.672828834461906,5.166393197434462,0.9723553264258856,2.70805020110221,1.6287989744178073,11.61876601751369,7.066666666666666,7.066666666666666,0.6047415493851127,high,very_frequent,regular,0,1,1,1,24.141671103139597,1484,2439.9408636778753,11236,30374.03784818947,196,-0.008214043385086791,-0.0620888055608683,0.8822,0.7444,0.2692307692307692,0.9942948910435366,0
0xcd817d88dd03d7bcb1736166c2bf0d21f3514b78,3,0.0127676238449904,2,0.0042558746149968,1.5,Regular User,Medium Value,Consistent,0,0,1.3862943611198906,0.012686804919124864,0.004246843993689023,1.0986122886681098,0.0031919059612476,0.0042558746149968,1.0,1.0,2.962179999998861,very_low,rare,sporadic,0,0,0,0,0.01758764612001089,6,0.0255352476899808,9,0.00016301221864716743,4,-0.03083222003948987,-0.06289426256605023,0.4224,0.398,0.038461538461538464,0.012606666667046374,1
0x5c2c29f00f42fbec40cce9c900c2d7b157ce823b,55,322.9838542879273,9,5.87243371432595,6.111111111111111,Frequent User,Medium Value,Consistent,56,1,4.02535169073515,5.780693682105983,1.9275182959508663,2.302585092994046,5.7675688265701295,32.29838542879273,5.5,5.5,0.16976154605260366,high,very_frequent,occasional,1,1,1,1,23.269325086887314,495,2906.8546885913456,3025,104318.57013068504,81,-0.01941333473823783,-0.061401514353487174,0.8028,0.791,0.17307692307692307,0.9969134264354073,0
0x426620a3d085763d961bef715dd1cbb9c93b6aa5,201,89.62813960012785,28,0.4459111422891933,7.178571428571429,Frequent User,Medium Value,Consistent,6,1,5.308267697401205,4.506764756438233,0.36873967114936496,3.367295829986474,0.44370366138677153,3.0906255034526846,6.931034482758621,6.931034482758621,2.217854199444655,high,very_frequent,consistent,0,1,1,1,23.923113776387282,5628,2509.58790880358,40401,8033.203408180007,784,0.012647381684508279,-0.06248006701771959,0.9394,0.703,0.5384615384615384,0.9889658995052505,0
0xfcda1d5b246b4823953912d16c20111413277a7d,683,4279.079832502195,41,6.265124205713317,16.658536585365855,Frequent User,High Value,Consistent,148,1,6.52795791762255,8.361726940855672,1.9830853933266634,3.7376696182833684,6.25596466740087,101.88285315481417,16.261904761904763,16.261904761904763,0.15957646275973983,high,very_frequent,consistent,1,1,1,1,54.585001588556565,28003,175442.27313259,466489,18310524.212927014,1681,0.11849166466919063,-0.04311673455724058,0.985,0.9396,0.7884615384615384,0.9997663594981556,0
0x75ddc6551cce9083cd7a7dda24da7f5cb8811858,3,0.0036842938576939,2,0.0012280979525646,1.5,Regular User,Low Value,Consistent,0,0,1.3862943611198906,0.0036775234713785003,0.001227344457121766,1.0986122886681098,0.000921073464423475,0.0012280979525646333,1.0,1.0,2.9889876910092914,very_low,rare,sporadic,0,0,0,0,0.0050981300512580605,6,0.0073685877153878,9,1.3574021229840998e-05,4,-0.03083222003948987,-0.06289430454852223,0.4224,0.2376,0.038461538461538464,0.0036707696635694025,1
0x73dd24c30fd4475d7dac81101be1774c8e092fee,10,119.20637013555276,4,11.920637013555275,2.5,Regular User,Medium Value,Consistent,19,1,2.3978952727983707,4.789210016832908,2.5588258015937737,1.6094379124341003,10.836942739595706,23.84127402711055,2.0,2.0,0.0831902667780695,high,occasional,sporadic,0,1,1,1,11.484024059802236,40,476.82548054221104,100,14210.158680894405,16,-0.029295062402782863,-0.062343358647881965,0.6202,0.721,0.07692307692307693,0.9916809733221931,0
0xdc42d81f1519a526b8211b3bee39388e6c246a05,3,0.004416331645127,2,0.0014721105483756,1.5,Regular User,Low Value,Consistent,0,0,1.3862943611198906,0.004406608269782881,0.0014710280558778057,1.0986122886681098,0.00110408291128175,0.0014721105483756667,1.0,1.0,2.986809259748216,very_low,rare,sporadic,0,0,0,0,0.006108856196064286,6,0.008832663290254,9,1.9503985199750156e-05,4,-0.03083222003948987,-0.06289430116509831,0.4224,0.256,0.038461538461538464,0.0043969134172614655,1
0xb0a30904e2df19f6a2eadfe4a2a2cd2b568f708f,2,0.0014584533258846,1,0.0007292266629423,2.0,Occasional User,Low Value,Inconsistent,0,0,1.0986122886681098,0.00145739081578817,0.0007289609063693314,0.6931471805599453,0.0004861511086282,0.0007292266629423,1.0,1.0,1.9970873413249626,very_low,rare,sporadic,0,0,0,0,0.0016011074596169249,2,0.0014584533258846,4,2.1270861037838515e-06,1,-0.03105181398759087,-0.06289431483619073,0.2336,0.1672,0.019230769230769232,0.0014563293375187125,1
0x2460e56c764362961e875e2cceee10b71027d4b6,1,15988.860231805944,1,15988.860231805944,1.0,Occasional User,High Value,Inconsistent,0,0,0.6931471805599453,9.679710064814559,9.679710064814559,0.6931471805599453,7994.430115902972,7994.430115902972,0.5,0.5,6.25396335867194e-05,high,rare,sporadic,1,0,0,0,6.709463740063937,1,15988.860231805944,1,255643651.51222563,1,-0.03127140793569187,0.011004994855482236,0.0617,0.9676,0.019230769230769232,0.9999374603664133,0
0x6bf67114f099702cde33b4490727b5f2f4bab0b8,2,0.0046128752536734,1,0.0023064376268367,2.0,Occasional User,Low Value,Inconsistent,0,0,1.0986122886681098,0.004602268550378615,0.0023037818823289243,0.6931471805599453,0.0015376250845578,0.0023064376268367,1.0,1.0,1.9908166113190444,very_low,rare,sporadic,0,0,0,0,0.005056108785196714,2,0.0046128752536734,4,2.1278618105952433e-05,1,-0.03105181398759087,-0.06289430025668845,0.2336,0.2666,0.019230769230769232,0.004591694340477777,1
0xb9204cf3f4df93b18ee1bf2dfeced6014b326977,17,0.1597678679230101,5,0.0093981098778241,3.4,Frequent User,Medium Value,Consistent,73,1,2.8903717578961645,0.14821987123334923,0.00935422240178843,1.791759469228055,0.00887599266238945,0.026627977987168348,2.8333333333333335,2.8333333333333335,14.658105703898089,very_low,occasional,occasional,0,1,1,1,0.42841052977187877,85,0.7988393396150505,289,0.025525771620664398,25,-0.02775790476607586,-0.06289358314191397,0.6775,0.4808,0.09615384615384616,0.1377584880059948,0
0xe9a10f53f4ed89183c8d873c28d42f0abea25cca,3,0.00527043431961,1,0.00175681143987,3.0,Regular User,Medium Value,Inconsistent,0,0,1.3862943611198906,0.005256594188355009,0.0017552700516739335,0.6931471805599453,0.0013176085799025,0.002635217159805,1.5,1.5,2.9842715925794323,very_low,rare,sporadic,0,0,0,0,0.007287186882012137,3,0.00527043431961,9,2.7777477917322923e-05,1,-0.03083222003948987,-0.06289429721749962,0.4224,0.2946,0.019230769230769232,0.00524280247352261,1
0xa13233e88bf2ac178764cf19957f9b87af6438ea,3,0.0081904732685211,2,0.0027301577561737,1.5,Regular User,Medium Value,Consistent,0,0,1.3862943611198906,0.008157113374100808,0.0027264376449423395,1.0986122886681098,0.002047618317130275,0.0027301577561737,1.0,1.0,2.9756281967970755,very_low,rare,sporadic,0,0,0,0,0.011308160273531594,6,0.0163809465370422,9,6.708385236235871e-05,4,-0.03083222003948987,-0.06289428372129793,0.4224,0.3444,0.038461538461538464,0.008123934400974697,1
0xff709563b986455861951c8a1f94b24bc69b6430,1,2.2096403229735859e-13,1,2.2096403229735859e-13,1.0,Occasional User,Low Value,Inconsistent,0,0,0.6931471805599453,2.2096403229733418e-13,2.2096403229733418e-13,0.6931471805599453,1.1048201614867929e-13,1.1048201614867929e-13,0.5,0.5,0.9999999999997791,very_low,rare,sporadic,0,0,0,0,1.5316059599205388e-13,1,2.2096403229735859e-13,1,4.882510356910813e-26,1,-0.03127140793569187,-0.06289432157705295,0.0617,0.0268,0.019230769230769232,2.2096403229730977e-13,1
0x8306d0f3286a57238aad32ad166a730bdc5fea4f,40,1037.925080324979,17,25.948127008124477,2.3529411764705883,Frequent User,Medium Value,Consistent,14,1,3.713572066704308,6.94594188101618,3.293913796168963,2.8903717578961645,25.315245861584856,57.66250446249884,2.2222222222222223,2.2222222222222223,0.038501332538326896,high,frequent,regular,1,1,1,1,25.794255746293267,680,17644.726365524642,1600,1077288.4723676143,289,-0.02270724395975284,-0.05809710946610958,0.7595,0.8746,0.3269230769230769,0.9990374666865418,0
0x897ac490d1223f9760984dc878add06f8a0d271a,9,0.0236056546185323,3,0.0026228505131702,3.0,Regular User,Medium Value,Consistent,7,1,2.302585092994046,0.023331349534557264,0.0026194168434540985,1.3862943611198906,0.00236056546185323,0.005901413654633075,2.25,2.25,8.792448497516395,very_low,occasional,sporadic,0,1,1,1,0.053722417637705126,27,0.0708169638555969,81,0.0005572269299694352,9,-0.029514656350883864,-0.0628942124734824,0.6051,0.436,0.057692307692307696,0.02306127805373393,0
0x3eafd0c09b987a055a33bed460e2bf3ace56c7df,101,6202.181905556412,21,61.40774163917239,4.809523809523809,Frequent User,High Value,Consistent,56,1,4.624972813284271,8.73281764995929,4.1336893324103166,3.091042453358316,60.80570495643541,281.91735934347327,4.590909090909091,4.590909090909091,0.016281966503276436,high,very_frequent,regular,1,1,1,1,40.389044214430754,2121,130245.82001668465,10201,38467060.38961136,441,-0.009312013125591797,-0.034228300574561006,0.8775,0.9486,0.40384615384615385,0.9998387924108586,0
0x7af9f5bcaa2f936337a3c11f2cd9863bd59d0e4b,3,0.0096344878542905,2,0.0032114959514301,1.5,Regular User,Medium Value,Consistent,0,0,1.3862943611198906,0.009588372140442362,0.0032063501125906982,1.0986122886681098,0.002408621963572625,0.003211495951430167,1.0,1.0,2.9713723491911437,very_low,rare,sporadic,0,0,0,0,0.013292306230614302,6,0.019268975708581,9,9.282335621447116e-05,4,-0.03083222003948987,-0.06289427704717049,0.4224,0.368,0.038461538461538464,0.009542550269618902,1
0x03d0b79b623ac07b01600d23139790983a1d3f21,1,3.1121694689768813e-12,1,3.1121694689768813e-12,1.0,Occasional User,Low Value,Inconsistent,0,0,0.6931471805599453,3.1121694689720386e-12,3.1121694689720386e-12,0.6931471805599453,1.5560847344884406e-12,1.5560847344884406e-12,0.5,0.5,0.9999999999968878,very_low,rare,sporadic,0,0,0,0,2.1571914928427108e-12,1,3.1121694689768813e-12,1,9.685598803631843e-24,1,-0.03127140793569187,-0.06289432157705292,0.0617,0.0491,0.019230769230769232,3.112169468967196e-12,1
0xb76a863d3675b73aedb42a35da9b92647bf5f4b8,72,132.75523977365276,4,1.843822774634066,18.0,Frequent User,Medium Value,Consistent,8,1,4.290459441148391,4.896011560886539,1.0451491944697886,1.6094379124341003,1.8185649284062022,26.551047954730553,14.4,14.4,0.5382966687648422,high,very_frequent,sporadic,0,1,1,1,21.00613902537732,288,531.020959094611,5184,17623.953687360037,16,-0.01568023762052082,-0.06228073678552449,0.8415,0.7262,0.07692307692307693,0.9925236573782661,0
0x455cac82022ed6998b59b8a34d6ba035155d363f,35,710.656604178717,13,20.3044744051062,2.6923076923076925,Frequent User,Medium Value,Consistent,16,1,3.58351893845611,6.567595497567324,3.0589171166220406,2.6390573296152584,19.740461227186582,50.7611860127655,2.5,2.5,0.04918102325543868,high,frequent,regular,1,1,1,1,23.535102845651583,455,9238.535854323321,1225,505032.80906282563,169,-0.023805213700257847,-0.05960971989152416,0.7431,0.8412,0.25,0.9985948279069875,0
0x181469363139e30c92197f56fdf74de34545113f,70,982.3611035940668,17,14.033730051343811,4.117647058823529,Frequent User,Medium Value,Consistent,28,1,4.2626798770413155,6.890976401210106,2.7102963467169774,2.8903717578961645,13.836071881606575,54.57561686633704,3.888888888888889,3.888888888888889,0.07118443036251729,high,very_frequent,regular,1,1,1,1,29.3740264386049,1190,16700.138761099137,4900,965033.3378545528,289,-0.01611942551672282,-0.058353922011791834,0.8379,0.8698,0.3269230769230769,0.9989830795662498,0
0xc42d20fc5274115a05c74900395e56bfad91e4c4,3,0.0052017525702178,1,0.0017339175234059,3.0,Regular User,Low Value,Inconsistent,0,0,1.3862943611198906,0.005188270189777175,0.0017324160238173204,0.6931471805599453,0.00130043814255445,0.0026008762851089,1.5,1.5,2.98447549691318,very_low,rare,sporadic,0,0,0,0,0.007192469708054522,3,0.0052017525702178,9,2.7058229801767483e-05,1,-0.03083222003948987,-0.06289429753494152,0.4224,0.293,0.019230769230769232,0.005174834362273393,1
0x9c4a4c3acd73d5f471d81cea2a8475dc21080bd4,1,56.94155840978635,1,56.94155840978635,1.0,Occasional User,Medium Value,Inconsistent,0,0,0.6931471805599453,4.059434888938175,4.059434888938175,0.6931471805599453,28.470779204893176,28.470779204893176,0.5,0.5,0.01725876948161442,high,rare,sporadic,0,0,0,0,2.8137858479341706,1,56.94155840978635,1,3242.341074135111,1,-0.03127140793569187,-0.06263114195185891,0.0617,0.676,0.019230769230769232,0.9827412305183856,0
0x24137e22536a9182de1eae0882919b4f8c5711f6,5,63.17704022023068,2,12.635408044046136,2.5,Regular User,Medium Value,Consistent,6,1,1.791759469228055,4.161645517763056,2.6126699420724435,1.0986122886681098,10.52950670337178,21.05901340674356,1.6666666666666667,1.6666666666666667,0.07790948262559229,high,rare,sporadic,0,1,0,0,7.456667764022447,10,126.35408044046136,25,3991.338410988645,4,-0.030393032143287868,-0.06260232202118601,0.5376,0.6826,0.038461538461538464,0.9844181034748816,0
0x70ff0173da00df509169df7e63fa3256d5a3bf51,2,0.0040239232766908,2,0.0020119616383454,1.0,Occasional User,Low Value,Consistent,0,0,1.0986122886681098,0.004015848950487483,0.002009940354238293,1.0986122886681098,0.0013413077588969333,0.0013413077588969333,0.6666666666666666,0.6666666666666666,1.9919844075755517,very_low,rare,sporadic,0,0,0,0,0.0044118610064404805,4,0.0080478465533816,4,1.6191958536694026e-05,4,-0.03105181398759087,-0.06289430297878044,0.2336,0.2438,0.038461538461538464,0.004007796212224198,1
0xfd1dd2f325086f261787199e5c60660aa5c573bc,4,4.300620284813809,1,1.0751550712034523,4.0,Regular User,Medium Value,Inconsistent,23,1,1.6094379124341003,1.66782384858056,0.7300358840003793,0.6931471805599453,0.8601240569627618,2.1503101424069047,2.0,2.0,0.7546286632641721,low,rare,sporadic,0,1,0,0,2.6842589331673037,4,4.300620284813809,16,18.49533483415201,1,-0.03061262609138887,-0.06287444443167323,0.5141,0.5514,0.019230769230769232,0.811342834183957,0
0x09f161e918ebe688a97cb4462ed8f0952956305e,2,0.0049363244379593,2,0.0024681622189796,1.0,Occasional User,Low Value,Consistent,0,0,1.0986122886681098,0.004924180735587833,0.002465121309221255,1.0986122886681098,0.0016454414793197665,0.0016454414793197665,0.6666666666666666,0.6666666666666666,1.9901758463339059,very_low,rare,sporadic,0,0,0,0,0.005409765467739565,4,0.0098726488759186,4,2.4367298956794195e-05,4,-0.03105181398759087,-0.0628942987617305,0.2336,0.284,0.038461538461538464,0.004912076833047195,1
0x0a8738a060987f61d2fea461b02ee074f3483651,140,455.0849846249265,28,3.250607033035189,5.0,Frequent User,Medium Value,Consistent,27,1,4.948759890378168,6.1226791619412,1.4470618040393035,3.367295829986474,3.2275530824462875,15.692585676721604,4.827586206896552,4.827586206896552,0.30696033572587944,high,very_frequent,consistent,1,1,1,1,30.29966905826883,3920,12742.379569497942,19600,207102.3432310696,784,-0.0007478491496527665,-0.06079095280686424,0.9084,0.8118,0.5384615384615384,0.9978074261733867,0
0x4bb7b74fa0383d7b1056b359b309c4de872ce346,2,0.0004544582669636,2,0.0002272291334818,1.0,Occasional User,Low Value,Consistent,0,0,1.0986122886681098,0.0004543550320815071,0.0002272033208524288,1.0986122886681098,0.00015148608898786668,0.00015148608898786668,0.6666666666666666,0.6666666666666666,1.9990914963430702,very_low,rare,sporadic,0,0,0,0,0.000499160021662937,4,0.0009089165339272,4,2.0653231641155874e-07,4,-0.03105181398759087,-0.06289431947658082,0.2336,0.1178,0.038461538461538464,0.0004542518284648708,1
0xb6181c3f0bc64dd9372eea41af4317536e7cec41,3,0.0051553877358302,2,0.00171846257861,1.5,Regular User,Low Value,Consistent,0,0,1.3862943611198906,0.005142144221941667,0.0017169877112208217,1.0986122886681098,0.00128884693395755,0.0017184625786100666,1.0,1.0,2.984613161908898,very_low,rare,sporadic,0,0,0,0,0.00712852553894296,6,0.0103107754716604,9,2.6578022706748434e-05,4,-0.03083222003948987,-0.06289429774923631,0.4224,0.292,0.038461538461538464,0.005128946030367509,1
0xaecdf0c6e06ba55bfd83e1ac607cc8f8280cfdef,2,0.0004187049718579,1,0.0002093524859289,2.0,Occasional User,Low Value,Inconsistent,0,0,1.0986122886681098,0.00041861733939175025,0.00020933057475527013,0.6931471805599453,0.00013956832395263332,0.00020935248592895,1.0,1.0,1.999162940537243,very_low,rare,sporadic,0,0,0,0,0.0004598981533053256,2,0.0004187049718579,4,1.7531385345852482e-07,1,-0.03105181398759087,-0.06289431964182987,0.2336,0.1142,0.019230769230769232,0.0004185297313785015,1
0x163c668dfce875fd8c2945602c3590181151cd85,38,732.3489726724856,11,19.272341386118043,3.4545454545454546,Frequent User,Medium Value,Consistent,12,1,3.6635616461296463,6.597621676822465,3.009257463715107,2.4849066497880004,18.77817878647399,61.02908105604047,3.1666666666666665,3.1666666666666665,0.05181707674794935,high,frequent,occasional,1,1,1,1,24.170793730880348,418,8055.838699397342,1444,536335.0177744451,121,-0.023146431855954844,-0.05950945938638176,0.7529,0.8436,0.21153846153846154,0.9986363927171592,0
0x1d8d105e724f8c0fac3b2874ec5cd91e7e79dfe8,280,3.392472142815992,7,0.0121159719386285,40.0,Frequent User,Medium Value,Consistent,79,1,5.638354669333745,1.4798921990706135,0.012043161076865608,2.0794415416798357,0.012072854600768654,0.424059017851999,35.0,35.0,63.74542419305895,low,very_frequent,occasional,0,1,1,1,8.344157090740378,1960,23.747304999711943,78400,11.508867239782528,49,0.029995303584487338,-0.06287864182447922,0.9597,0.545,0.1346153846153846,0.7723377707390775,0
0xfdbe4cf8752288f4510a7c6f44717b04f5405bc7,2,0.1515335248252268,1,0.0757667624126134,2.0,Occasional User,Medium Value,Inconsistent,0,0,1.0986122886681098,0.14109455390188952,0.07303367468592656,0.6931471805599453,0.050511174941742266,0.0757667624126134,1.0,1.0,1.7368143930534274,very_low,rare,sporadic,0,0,0,0,0.15500821078076082,2,0.1515335248252268,4,0.022962409145957628,1,-0.03105181398759087,-0.06289362120043204,0.2336,0.4776,0.019230769230769232,0.1315928034732864,1
0xa7db17870202fa2ea388b6dd735a972b889e0aaa,2,0.0040400995673931,1,0.0020200497836965,2.0,Occasional User,Low Value,Inconsistent,0,0,1.0986122886681098,0.004031960280125009,0.0020180122266485593,0.6931471805599453,0.0013466998557976999,0.00202004978369655,1.0,1.0,1.9919523143166618,very_low,rare,sporadic,0,0,0,0,0.00442956111116705,2,0.0040400995673931,4,1.632240451444991e-05,1,-0.03105181398759087,-0.06289430290401483,0.2336,0.2446,0.019230769230769232,0.004023842841669214,1
0x6331b1758eb8dfceb48409f01b335649ab53a582,2,0.0024982395667529,1,0.0012491197833764,2.0,Occasional User,Low Value,Inconsistent,0,0,1.0986122886681098,0.0024951241539061014,0.0012483402823190587,0.6931471805599453,0.0008327465222509666,0.00124911978337645,1.0,1.0,1.9950159721620406,very_low,rare,sporadic,0,0,0,0,0.002741174057233863,2,0.0024982395667529,4,6.2412009328897175e-06,1,-0.03105181398759087,-0.06289431003037647,0.2336,0.2012,0.019230769230769232,0.0024920139189796063,1
0x7d6f31f15848e851b7df5afa522361d7cf5335d1,47,207.04400758809925,6,4.405191650810623,7.833333333333333,Frequent User,Medium Value,Consistent,25,1,3.871201010907891,5.337749632265281,1.6873599085218691,1.9459101490553132,4.313416824752068,29.577715369728462,6.714285714285714,6.714285714285714,0.22591374077475973,high,frequent,occasional,1,1,1,1,20.66350177239858,282,1242.2640455285955,2209,42867.2210781409,36,-0.021170086323045838,-0.06193737965559085,0.7809,0.758,0.11538461538461539,0.9951933246643668,0
0xbfc0344c7b94b999badb3ce7bce6c7b49b69ff4f,1,0.0039534488695859,1,0.0039534488695859,1.0,Occasional User,Low Value,Inconsistent,0,0,0.6931471805599453,0.003945654526873526,0.003945654526873526,0.6931471805599453,0.00197672443479295,0.00197672443479295,0.5,0.5,0.996062119340257,very_low,rare,sporadic,0,0,0,0,0.0027349193107659695,1,0.0039534488695859,1,1.562975796443003e-05,1,-0.03127140793569187,-0.06289430330450789,0.0617,0.2426,0.019230769230769232,0.003937880659743075,1
0x431d23d8d4bde163c3f25b52cbcc30061c3b0dad,2,0.0031121694689768,1,0.0015560847344884,2.0,Occasional User,Low Value,Inconsistent,0,0,1.0986122886681098,0.0031073366939221468,0.0015548752891416777,0.6931471805599453,0.0010373898229922667,0.0015560847344884,1.0,1.0,1.9937949721602433,very_low,rare,sporadic,0,0,0,0,0.0034137582769722076,2,0.0031121694689768,4,9.685598803631335e-06,1,-0.03105181398759087,-0.06289430719283837,0.2336,0.2226,0.019230769230769232,0.003102513919878279,1
0x47846e12877875b692e43923d2ff14c8fc279c95,507,212.5704516567058,12,0.4192711078041535,42.25,Frequent User,Medium Value,Consistent,9,1,6.230481447578482,5.363966762576363,0.3501434354641131,2.5649493574615367,0.41844577097776736,16.351573204361987,39.0,39.0,2.373923902239783,high,very_frequent,occasional,1,1,1,1,33.420095399659644,6084,2550.8454198804698,257049,45186.196917535905,144,0.07984312980341451,-0.061911836844342795,0.9794,0.7604,0.23076923076923078,0.9953177043348328,0
0x9ca12ac0b7d64df2e520d2938c2aad9ea8d34d04,42,192.3913230031638,8,4.580745785789614,5.25,Frequent User,Medium Value,Consistent,25,1,3.7612001156935624,5.264715716465465,1.7193224208297184,2.1972245773362196,4.474216814027065,21.376813667018197,4.666666666666667,4.666666666666667,0.21717623804307343,high,frequent,occasional,1,1,1,1,19.801649361863625,336,1539.1305840253103,1764,37014.4211669077,64,-0.02226805606355084,-0.06200510326809541,0.7657,0.7518,0.15384615384615385,0.9948291371894507,0
0xa8d61834eb50d2c6a3b01dde4eafaf858654862d,4,673.1106262613096,1,168.2776565653274,4.0,Regular User,Medium Value,Inconsistent,124,1,1.6094379124341003,6.513394231362666,5.131540305032804,0.6931471805599453,134.62212525226192,336.5553131306548,2.0,2.0,0.005933744172205729,high,rare,sporadic,1,1,0,0,10.48290361458464,4,673.1106262613096,16,453077.9151858924,1,-0.03061262609138887,-0.05978325459397706,0.5141,0.8364,0.019230769230769232,0.9985165639569485,0
0x01c78801c5291660537b57edb6bb386fadef9eb8,2,0.0303302485361931,1,0.0151651242680965,2.0,Occasional User,Medium Value,Inconsistent,1,0,1.0986122886681098,0.029879380497633248,0.015051283270119304,0.6931471805599453,0.010110082845397701,0.01516512426809655,1.0,1.0,1.9411251905313198,very_low,rare,sporadic,0,0,0,0,0.03282585459249015,2,0.0303302485361931,4,0.0009199239762672437,1,-0.03105181398759087,-0.06289418139291214,0.2336,0.4484,0.019230769230769232,0.029437404734340065,1
