wallet,tx_count_365d,total_volume,active_weeks,avg_tx_value,tx_per_active_week,trader_activity_status,trader_volume_status,trader_consistency_status,future_tx_count,target_variable
0x7d2a4ee4d5434f5b28acdb507fd612d49d20913d,3,0.018246204999279564,1,0.006082068333093188,3,Regular User,Medium Value,Inconsistent,0,Bad Trader
0xab7e2bda57b4bbecc57f5d5f9de3f72bf3083b31,1,1.5560847344884406e-10,1,1.5560847344884406e-10,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x553de86e13b33d0651acd6b45078704b4de2cbaa,125,581.0883753114699,9,4.64870700249176,13.88888888888889,Frequent User,Medium Value,Consistent,60,Good Trader
0xe2831150da79813d21dfdb026db38827b6a61cb2,1,1.6183281238679781e-13,1,1.6183281238679781e-13,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x3b6e6e8964f5fb6b0d1b5ec056e77203442a7235,2,0.021233430016877178,1,0.010616715008438589,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x389bc6165376b32f5c0c332bbdfcee70ecb72c48,2,76.03030012710832,2,38.01515006355416,1,Occasional User,Medium Value,Consistent,7,Good Trader
0xafcc978067852c0c7c12a92a78cf5b74167b6ffb,158,78.87976952198362,30,0.49923904760749127,5.266666666666667,Frequent User,Medium Value,Consistent,13,Good Trader
0xf53caf5f92fc01973f64d505c0f31d7ea8e2a715,61,28.81868928272592,9,0.4724375292250151,6.777777777777778,Frequent User,Medium Value,Consistent,8,Good Trader
0xfe615f605ce78f0bfb3c70982ff52ccdfaf77d5a,2,0.03466690029471273,1,0.017333450147356363,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x89b783a59bbe93fddaa1d092b2a95132135bf5d6,1,1.2137460929009835e-13,1,1.2137460929009835e-13,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xf6b140c2e422e57fb7bb35b519b0fcdfc51f652e,3,0.5082824586979109,2,0.16942748623263695,1.5,Regular User,Medium Value,Consistent,0,Bad Trader
0x1f2c12e691ded35b5f663b8f14e73922a00ded94,392,96929.84192386281,44,247.2700049078133,8.909090909090908,Frequent User,High Value,Consistent,174,Good Trader
0x6eec15ec97613e11075afb01fa9db34992b88167,2,0.00047984362509832703,2,0.00023992181254916351,1,Occasional User,Low Value,Consistent,0,Bad Trader
0x4f516b763fc915ddf8bae397404cc9675b0d1f17,99,6804.319626218782,25,68.7305012749372,3.96,Frequent User,High Value,Consistent,7,Good Trader
0xbc0c1ceef4d9521527e28778a1d1128e79b27359,4,0.05765081997930956,3,0.01441270499482739,1.3333333333333333,Regular User,Medium Value,Consistent,0,Bad Trader
0xc8d8d86950087e4eaa9ae137cfd8f5f2f328b20c,52,1.3894502243251963,11,0.026720196621638388,4.7272727272727275,Frequent User,Medium Value,Consistent,103,Good Trader
0x61136ee21cd19335a79bb31538326d3f0e344733,2,0.0005095053480743918,1,0.0002547526740371959,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xd3554b3e567aca11ee4cb5f680d362db05c7d659,2,6.224338937953762e-09,1,3.112169468976881e-09,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x30736f295faa3bcdcb5796d27dba49cb096230d1,1,316.5069135940659,1,316.5069135940659,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xfeb3ab8bc5e679de1318abf38cc9dba7ff0977ac,1,60.60374758965634,1,60.60374758965634,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x0b9904fc7cd2031679030dcadfdc12d4ac0f1ad8,2,0.0024682051634187002,1,0.0012341025817093501,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xe3179931875d0e3d368e31dd88576a5046f4b9bc,8,39.10916270012543,3,4.888645337515679,2.6666666666666665,Regular User,Medium Value,Consistent,60,Good Trader
0x721d3a4e4bf262099ce4db8a69bf2f36eacf33d4,13,1.867304171121705e-08,12,1.436387823939773e-09,1.0833333333333333,Frequent User,Low Value,Consistent,26,Good Trader
0x0c9af2a612dbc1e8488055f4b6f8e083ef27bba9,1,6.753407747679832e-13,1,6.753407747679832e-13,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x761b6adf5cf5ec8ae48ccff8613cf48a1d8879cf,2,0.08412970436228613,1,0.042064852181143066,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x8208c89b0959f47e43ff73b370a3dd45fa691c56,106,814.0812896949726,5,7.680012166933704,21.2,Frequent User,Medium Value,Consistent,112,Good Trader
0x99d1a958c9efd8f6206d710ceee3766426d36ddf,49,17325.679157446055,9,353.5852889274705,5.444444444444445,Frequent User,High Value,Consistent,14,Good Trader
0x6c870c1c69b19486ecf443038ae1178faf0c3283,2,0.024709304640639654,1,0.012354652320319827,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x0294832d24451d3a2020f8b98a85fbe5f989ff7c,24,0.32366562477362676,17,0.013486067698901115,1.411764705882353,Frequent User,Medium Value,Consistent,5,Good Trader
0x24c6d89d4ee597758214f706b4a211eff81f39d4,2,0.0015288751549933624,2,0.0007644375774966812,1,Occasional User,Low Value,Consistent,0,Bad Trader
0xb347ceb1b9f4eafa2a5889f0e6f58347ad97a079,1,13.300696822646271,1,13.300696822646271,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xda1f003cc9a05fea294845e6cf83b06ad497a2b3,111,806.5402891698953,12,7.266128731260318,9.25,Frequent User,Medium Value,Consistent,22,Good Trader
0xd563901318dc4e292aaa944c62f3c0302f8d14e5,53,434.23102284721944,9,8.193038166928668,5.888888888888889,Frequent User,Medium Value,Consistent,28,Good Trader
0xe61d0a15b974a15a36ad02b7e4f2c6c845351234,9,28.08909631564738,7,3.121010701738598,1.2857142857142858,Regular User,Medium Value,Consistent,45,Good Trader
0x708467cc20bbb9957b0e3fd9d0f139bddc4d1783,1,3.1121694689768813e-12,1,3.1121694689768813e-12,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x0c4906774bc3c9528b7b5dd20888ba7583be3997,3,0.018627865760553627,1,0.006209288586851209,3,Regular User,Medium Value,Inconsistent,0,Bad Trader
0xdab3e87ef0b7eedaa47c766a31df5dce3d0af612,5,0.015560847344884403,1,0.0031121694689768805,5,Regular User,Medium Value,Inconsistent,22,Good Trader
0x93f47812beafbefd8c81849cb40dd4734fa02aad,3,0.015381052033366042,1,0.005127017344455347,3,Regular User,Medium Value,Inconsistent,0,Bad Trader
0xb1f4de11d330bdfcf0edd186dda70443e5f4b4b6,134,1642.0966251082323,11,12.254452426180839,12.181818181818182,Frequent User,High Value,Consistent,36,Good Trader
0xc6331760b0a34c0f7f664992d9f03674312e3ed2,3,1687.6560077389593,1,562.552002579653,3,Regular User,High Value,Inconsistent,0,Bad Trader
0x1a4f30fcb293750230441ab7778833955e9b6943,11,5.507164910091379,9,0.5006513554628526,1.2222222222222223,Regular User,Medium Value,Consistent,328,Good Trader
0x60e1cbdfb5e7716ec9bae4bb322f36c05eab5abd,39,51324.65401457914,10,1316.0167696045933,3.9,Frequent User,High Value,Consistent,14,Good Trader
0x858e345b6082eb72f2b406680f8d727e5264b49d,1,3.112169468976881e-05,1,3.112169468976881e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x935b8bfa1c8a62c0064c64c2c05d4fe74c72ebc8,3,0.009073855120334278,2,0.0030246183734447592,1.5,Regular User,Medium Value,Consistent,0,Bad Trader
0xbe3ef752e84b15ead560cd69ad855684cb41b667,170,1627.5246980223785,23,9.573674694249286,7.391304347826087,Frequent User,High Value,Consistent,377,Good Trader
0x0b21ad0ccdcf0a60f657be04260f765ec52de5c2,125,0.01618328123867978,4,0.00012946624990943826,31.25,Frequent User,Medium Value,Consistent,105,Good Trader
0x748e1422afeb2f04a4040a7b97c85c21ff704dd8,8,2.4897355751815047e-14,8,3.112169468976881e-15,1,Regular User,Low Value,Consistent,11,Good Trader
0xd4ba17c91c295095ca67b5c5113c224a35f5128c,2,0.004810596729044623,1,0.0024052983645223114,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x962dcd8d3b16b085db8650f993453412f2fb2e1d,67,931.2379523564199,24,13.899073915767461,2.7916666666666665,Frequent User,Medium Value,Consistent,6,Good Trader
0x465b35708ed98fd6b4cbd2acc0b85eb7dd59d9ea,2,0.004323422175780803,2,0.0021617110878904013,1,Occasional User,Low Value,Consistent,0,Bad Trader
0x961dff900e262f17f8ff8d0205bb6219b74ce935,175,1390.8821741727375,28,7.947898138129928,6.25,Frequent User,High Value,Consistent,73,Good Trader
0xf998c00ceefbaf427445866125a9176348b5d3ee,23,15.931195511692655,13,0.6926606744214198,1.7692307692307692,Frequent User,Medium Value,Consistent,18,Good Trader
0xdb0e8bb8b757e295ae5157bc74252be6e4ad9f81,25,57.53553819880889,5,2.3014215279523556,5,Frequent User,Medium Value,Consistent,17,Good Trader
0x1d9819125102c139f2eef48fedc861baad45df98,3,0.007840654471932081,2,0.002613551490644027,1.5,Regular User,Medium Value,Consistent,0,Bad Trader
0xc91b682526d3e88c05ba0e80aa9c11216cbf3da1,2,0.00865288303757465,1,0.004326441518787325,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xaa85bef91f91433cf57d09a5d145682aae4a4f45,4,0.0008161491860945365,3,0.00020403729652363414,1.3333333333333333,Regular User,Low Value,Consistent,0,Bad Trader
0xadaa14587bde004d7cbb04000a808aaad97655cd,43,175.94265009081448,11,4.091689536995686,3.909090909090909,Frequent User,Medium Value,Consistent,19,Good Trader
0xc9a56f0b22b95252d323ea45dd85a0f8510f8be6,3,0.007652063839448817,2,0.0025506879464829387,1.5,Regular User,Medium Value,Consistent,0,Bad Trader
0xc41d231f0e89ffb7e16aa90a509a1e04061b50f3,1,1.6183281238679781e-13,1,1.6183281238679781e-13,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xe5683c1cc86e5b1c5999eaa2b0885395d8bccfe7,3,0.006988121083916227,1,0.0023293736946387424,3,Regular User,Medium Value,Inconsistent,0,Bad Trader
0xe314e01403645a19e25040cdb96bd807fba43d1c,1,1.86655165077137,1,1.86655165077137,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x310282eb0a8d443481e52783eaca40f4baad3933,3,2.7144356607096634,1,0.9048118869032211,3,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x8c7cc7165730f4106fee27fec8aba0f61454b902,32,5275.650862211254,12,164.8640894441017,2.6666666666666665,Frequent User,High Value,Consistent,10,Good Trader
0x15c4ecc6d3ca5bfea38ce98d681a1b63097e977f,38,4182.755766304928,10,110.07252016591917,3.8,Frequent User,High Value,Consistent,16,Good Trader
0x4791e8605807067ccc4b321b46c0fdc6f9a2b328,4,0.0012448677875907524,3,0.0003112169468976881,1.3333333333333333,Regular User,Low Value,Consistent,8,Good Trader
0x9b4ad7aae7a894bf00c9f2580964a3fa92b4e43c,103,286.9265355686174,20,2.785694520083664,5.15,Frequent User,Medium Value,Consistent,26,Good Trader
0x22c74080118e82d9cba27b7600436eee847c00fa,14,0.16486381063824743,10,0.01177598647416053,1.4,Frequent User,Medium Value,Consistent,5,Good Trader
0x84173bc8a706ba74a25a55d3a5bf0487e5c3d955,3,0.004992548563914876,1,0.001664182854638292,3,Regular User,Low Value,Inconsistent,0,Bad Trader
0xdba4a97c43a1b9b7596b779e6e76bf42a02ec907,1,0.016357511812630003,1,0.016357511812630003,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x552f865af15a802098c94b08745dd9682ce433cc,4,0.0012448677875907524,3,0.0003112169468976881,1.3333333333333333,Regular User,Low Value,Consistent,7,Good Trader
0x285de54fa5bc4d90426ed98381e23ccb3a4a4001,2,80.53145447834572,2,40.26572723917286,1,Occasional User,Medium Value,Consistent,5,Good Trader
0x03202303a704d90f01e65b12e5cbc3e5792cb42b,53,998.5488945509114,17,18.840545180205876,3.1176470588235294,Frequent User,Medium Value,Consistent,25,Good Trader
0xe7de1c12f634ce39fe4224893da745c6aeb005bc,4,0.012402164369739248,1,0.003100541092434812,4,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x35bf193afa2f118795462011c533418c09b108b7,118,576.0434923667461,9,4.881724511582594,13.11111111111111,Frequent User,Medium Value,Consistent,47,Good Trader
0xdc68c1880f6530fc29e05e84975009c5cc87348d,7,6.099728681634597,1,0.8713898116620852,7,Regular User,Medium Value,Inconsistent,13,Good Trader
0xc4a8e1f8c120d8aa1aed3ff48cce6e28f89bd628,1,2.8631959114587307e-13,1,2.8631959114587307e-13,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x792257196fbcac1fee5acaeec107bbc12bdeb63e,3,0.024489613106539958,2,0.008163204368846653,1.5,Regular User,Medium Value,Consistent,0,Bad Trader
0x801f0449960eb22c583e267f212361382631e6d5,977,2000.0721482807958,24,2.047156753613916,40.708333333333336,Frequent User,High Value,Consistent,2345,Good Trader
0x8023f541d8d7366644dfcdf8b72dc6e92a20a05f,43,452.2797173438177,9,10.518132961484133,4.777777777777778,Frequent User,Medium Value,Consistent,66,Good Trader
0x9c9a2c8c73d5072cfa90de5923fe9942f9e475f2,205,1478.8612187582955,44,7.213957164674612,4.659090909090909,Frequent User,High Value,Consistent,64,Good Trader
0x43e87e157b3a2ffd6d510a0d31ecbde613d9d0fd,2,328.5493417225758,2,164.2746708612879,1,Occasional User,Medium Value,Consistent,53,Good Trader
0xe264bfca0d57447a33943dc93dc055bb4810db10,2,0.004638325764540737,2,0.0023191628822703684,1,Occasional User,Low Value,Consistent,0,Bad Trader
0x4a0904e50d759a9d70db078a2249ce638caeaa2e,83,40506.3123383044,15,488.02785949764336,5.533333333333333,Frequent User,High Value,Consistent,7,Good Trader
0x77500ca54ec9774ec935b8a2c494ec4d983636e0,1,1.5548865492428844e-09,1,1.5548865492428844e-09,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xdb20269e3af08c75185bc06d25d008a4d56ee0b6,3,0.05348843471468437,1,0.017829478238228124,3,Regular User,Medium Value,Inconsistent,0,Bad Trader
0xdd57985d5334e8e7802f59014fd207993a4e624f,149,1220.5431248444304,18,8.191564596271345,8.277777777777779,Frequent User,Medium Value,Consistent,63,Good Trader
0x12182587f2038fa39ad879c934f1a3b90cc9cb49,3,0.008114538004034676,2,0.002704846001344892,1.5,Regular User,Medium Value,Consistent,0,Bad Trader
0x6f30ed280c50246c4d8e53ecdbe0afa2873d9f84,4,158.87279513063092,4,39.71819878265773,1,Regular User,Medium Value,Consistent,6,Good Trader
0x48b04d459520823140bad3980ec466c7635f3aa8,3,0.020218837427015864,1,0.006739612475671955,3,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x2e806791aee2ec9c7cd37a0359649e33a8b354f1,2,0.0026758034456164726,1,0.0013379017228082363,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x3f339fc9ba44118f6b00ef8e10d9cb1e78d4b7f9,297,2209.613798544736,48,7.439777099477225,6.1875,Frequent User,High Value,Consistent,251,Good Trader
0x78cffbf5b40dbe21dac41134b9d5816297778704,44,19.57865600518418,11,0.4449694546632768,4,Frequent User,Medium Value,Consistent,10,Good Trader
0xf616f21284492f1d1ff30269442485e3434741db,2,0.00045276970338049366,1,0.00022638485169024683,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x8aa3bfe94907d1e4c2970ef1154ee228a5b50a1d,1,2.61422235394058e-13,1,2.61422235394058e-13,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x0313b370d60425594038591403d3d27c93d09493,55,10119.517980498846,10,183.99123600906992,5.5,Frequent User,High Value,Consistent,13,Good Trader
0xd1be3ba2a24a862cdea1bc14a8a1610f41854387,2,0.0025883893832983782,2,0.0012941946916491891,1,Occasional User,Low Value,Consistent,0,Bad Trader
0xd02cf344a334ae9888344a246b7d16ab8e18431f,3,0.004317719550553543,2,0.0014392398501845143,1.5,Regular User,Low Value,Consistent,0,Bad Trader
0x6cd69db7aaf287e7a6ac41c812ab8cad6a0aaec3,1,0.0026359622171112413,1,0.0026359622171112413,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xf8a8c07a57a7603e7381c718d9230b97c371e4e7,51,2184.802098441681,10,42.839256832189825,5.1,Frequent User,High Value,Consistent,341,Good Trader
0xc5a983e42e26118818deb88fbcac0576f12f684e,3,0.01276274712863505,2,0.00425424904287835,1.5,Regular User,Medium Value,Consistent,0,Bad Trader
0xe45f57a52461ac8c406452af8bdbb5b3a1e54f57,2007,20952.438901985486,52,10.439680569001238,38.59615384615385,Frequent User,High Value,Consistent,581,Good Trader
0x1f0deb6b0c5e211f2320018cb5e67a427d217b91,15,2426.0846271823666,3,161.7389751454911,5,Frequent User,High Value,Consistent,74,Good Trader
0xf28cc23c0899c8fb2d799628233fbe5e69db934d,95,38.90211836221102,32,0.409495982760116,2.96875,Frequent User,Medium Value,Consistent,36,Good Trader
0xba8c4a47e218ccc1f61278c295500b3b0a448433,2,0.01703361562257906,1,0.00851680781128953,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x17c2c6f2a4765f8025681b8f4461a0b9b777e384,56,330.2202918357211,3,5.896790925637878,18.666666666666668,Frequent User,Medium Value,Consistent,13,Good Trader
0xb8116faef851572f1ba72560ac717b357c12f0de,3,2.8289620472999846,2,0.9429873490999948,1.5,Regular User,Medium Value,Consistent,22,Good Trader
0x08a315387b452395f35e81dceb66caff1d19776f,136,2558.9447062445743,22,18.815769898857162,6.181818181818182,Frequent User,High Value,Consistent,43,Good Trader
0x89f2817ca6c53acebf8f3ecfd80fed407e436f5a,2,166.23238190996878,2,83.11619095498439,1,Occasional User,Medium Value,Consistent,5,Good Trader
0x0ce46e7dce0e274e38dcfe37aef0f91a6360bbca,7,0.04603824854199924,3,0.006576892648857034,2.3333333333333335,Regular User,Medium Value,Consistent,0,Bad Trader
0x71d72c77deeab1246e99eb7dfa78d8a8e850482d,1,1.7739365973168222e-13,1,1.7739365973168222e-13,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x76aded9a3560fb0a6eaa459cecebc9f2ccc24e07,53,15650.789042537837,10,295.29790646297806,5.3,Frequent User,High Value,Consistent,6,Good Trader
0x2585c9ecc3d29f1bfb4016e5d854fd951a9e0a55,1,2.8009525220791926e-13,1,2.8009525220791926e-13,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x1350c977632377f2acf0e72c9d5e894177936e83,2,0.0019967778415822105,2,0.0009983889207911053,1,Occasional User,Low Value,Consistent,0,Bad Trader
0x2be7e9477b47a08a3ab2e30d0f63e4b2382e88fc,2,0.00496219427618267,2,0.002481097138091335,1,Occasional User,Low Value,Consistent,0,Bad Trader
0x73e89d812db438130f4f7bcb2acc0dcac108136a,51,4201.460226260805,1,82.38157306393735,51,Frequent User,High Value,Inconsistent,141,Good Trader
0xc20eef266af319a180ea7ad4ac4208e6dc345501,2,0.000586860520461159,2,0.0002934302602305795,1,Occasional User,Low Value,Consistent,0,Bad Trader
0x26956fb50d28d7965361c6b026d6c258fcf93d23,259,33.239607109739296,5,0.1283382513889548,51.8,Frequent User,Medium Value,Consistent,320,Good Trader
0x6e861d958c3f18a89121a4cef7e7e6fd4e2f66f0,26,0.008949516888038179,9,0.00034421218800146844,2.888888888888889,Frequent User,Medium Value,Consistent,5,Good Trader
0x00f0c4a9fe22e8eb76aa3294c243f6a0bf3cfcf8,2,6.2243389379537626e-12,1,3.1121694689768813e-12,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x6339b858192dca2dad8d048ab6228fed77833721,2,3163.144952592675,2,1581.5724762963375,1,Occasional User,High Value,Consistent,10,Good Trader
0x58c8c813a478f28ab8d59a3be32845b96dd86dd9,4,1.2448677875907527e-05,2,3.1121694689768816e-06,2,Regular User,Low Value,Consistent,5,Good Trader
0x67c84be96fefe07a648fe81468c7074c5396b7c3,27,92.4896612535041,3,3.4255430093890404,9,Frequent User,Medium Value,Consistent,10,Good Trader
0x4b0d4ec0ad77a4a8eaa51c41aca98a5f5b8f67c7,19,78.14035102707153,7,4.112650054056396,2.7142857142857144,Frequent User,Medium Value,Consistent,7,Good Trader
0xc92193748effb4b7d5287249e54092b75a32833f,10,16.548665658311734,4,1.6548665658311734,2.5,Regular User,Medium Value,Consistent,19,Good Trader
0x4d4ac454fe2b8181b2f1b25df5745a7365cd00a5,221,49082.55681397827,17,222.09301725782024,13,Frequent User,High Value,Consistent,383,Good Trader
0x905141b493ebad7caf85ac818be38e2d914f3e36,6,933.6508406930643,1,155.60847344884405,6,Regular User,Medium Value,Inconsistent,84,Good Trader
0x0528fc5882a703664b05a80799625737dc0bea21,2,0.0006130101919978554,2,0.0003065050959989277,1,Occasional User,Low Value,Consistent,0,Bad Trader
0x589e776b373852534706b8c95d292cf90cde0c0c,8,180.63031597941819,5,22.578789497427273,1.6,Regular User,Medium Value,Consistent,8,Good Trader
0xb100efb3a73dbfd5159eb0c421cbbd94d48fd34d,58,904.1290725819841,25,15.588432285896278,2.32,Frequent User,Medium Value,Consistent,12,Good Trader
0xae0bdcacd5ce09abe8c07d5db65d97569750ea10,68,1080.3556864660782,21,15.887583624501149,3.238095238095238,Frequent User,Medium Value,Consistent,24,Good Trader
0x5d5960c9546360e89cd3455621ea6bb5d3495246,2,0.0025650593043862707,2,0.0012825296521931354,1,Occasional User,Low Value,Consistent,0,Bad Trader
0x61b9e86fc4ac1eec83e5358f3a90e6d5eb70803f,4,0.5124071564055214,2,0.12810178910138034,2,Regular User,Medium Value,Consistent,6,Good Trader
0xbd1cea8a4c6752147857e4c2cb69949f335575a1,19,10.333895980559827,7,0.5438892621347278,2.7142857142857144,Frequent User,Medium Value,Consistent,5,Good Trader
0xe4e1b5d5b833b4f8e503d43d59ab31b1af4b6eab,1,0.015546000801873102,1,0.015546000801873102,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xd8443e78e9b412123027c58c52d87c626b81c39f,1,21.915301108985467,1,21.915301108985467,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x08f65f781020135352e05f6dfa6fba18f95cc0af,5,11.35268370259255,1,2.27053674051851,5,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x48c2d8930ce2d21ac6d464ba5d52f581b422d574,2,0.005018963383448655,1,0.0025094816917243276,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x6bc820c23f39067084408da06c65ee8165ca0c9e,18,11.10969950041584,5,0.61720552780088,3.6,Frequent User,Medium Value,Consistent,16,Good Trader
0x6cc1f7ef84082cafecd07b4b90aa41d53214b254,2,0.00589739205146786,1,0.00294869602573393,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x0e5d8da0b6697dc858c6c2dae7d59f155742e104,1,15.728650074086167,1,15.728650074086167,1,Occasional User,Medium Value,Inconsistent,13,Good Trader
0x092b550511aa3c02326dd61b2933a8faed941943,6,0.010247158808450662,5,0.0017078598014084437,1.2,Regular User,Medium Value,Consistent,19,Good Trader
0x874c5136dd659511b8af46b5b1ee0534782f0dc9,1,0.00969352261774933,1,0.00969352261774933,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xdd6775682a8177f1ff6f4e347419d4de3e126f4c,68,43274.716462649936,12,636.3928891566167,5.666666666666667,Frequent User,High Value,Consistent,5,Good Trader
0xb3b95a5a4e06558beca133cef60e2a2c763ccf90,2,0.0020038439021633127,1,0.0010019219510816564,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x82e20c044aa3ceb1d8b2e0d15ae74314941eb443,21,2461.97543230677,8,117.23692534794142,2.625,Frequent User,High Value,Consistent,15,Good Trader
0xbc4d5261604d460318908303e586904b3d437978,2,0.0013946857481807668,2,0.0006973428740903834,1,Occasional User,Low Value,Consistent,0,Bad Trader
0xf19177ff83e9cce096b553d8c344f90b6a07182a,28,33.54364673172202,11,1.1979873832757864,2.5454545454545454,Frequent User,Medium Value,Consistent,18,Good Trader
0x223cd444d462965841c2f4c80d9e3e0de5951dbf,13,1.8673041711217042e-08,12,1.4363878239397724e-09,1.0833333333333333,Frequent User,Low Value,Consistent,31,Good Trader
0xb49eda63a96818e620b632a8b0973daa05c245d9,2,0.004775470072737808,1,0.002387735036368904,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xe3e11f05810cd9913f8bf43b0c58edc78abf3678,81,4.780292304348521,22,0.059015954374673094,3.6818181818181817,Frequent User,Medium Value,Consistent,5,Good Trader
0x439ffae8e4cf701a7cb588bc1926e5ae77358df3,2,0.0016037569031488483,2,0.0008018784515744241,1,Occasional User,Low Value,Consistent,0,Bad Trader
0x9c4f68e4d24ab48a7b9ea3840fc30f1e9608091c,2,0.0010805933240755547,1,0.0005402966620377774,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x5454d855215b44868fe481849b09ec49a0158f5d,3,0.0032055532410138633,1,0.001068517747004621,3,Regular User,Low Value,Inconsistent,0,Bad Trader
0x6b1c77841590e1006f74602242ffc78a2b5e70a6,122,525.3474212017466,9,4.306126403293004,13.555555555555555,Frequent User,Medium Value,Consistent,62,Good Trader
0xadedfd985fcc4f6b6af199d4b0ac32230cc69933,30,6249.206570352251,19,208.30688567840838,1.5789473684210527,Frequent User,High Value,Consistent,5,Good Trader
0x68b1c5f8a4b94fb2d449bf66e0f37ad055ad36c9,2,0.000814127188135246,2,0.000407063594067623,1,Occasional User,Low Value,Consistent,0,Bad Trader
0xd010e78df93ef554a1af9220c06eab5e104b0ffd,31,28295.526705278768,18,912.7589259767344,1.7222222222222223,Frequent User,High Value,Consistent,8,Good Trader
0x3c85131190bcd8d1b9d3cbeeacd8080f12ef1f35,60,0.6208679680009936,20,0.010347799466683228,3,Frequent User,Medium Value,Consistent,13,Good Trader
0x7e652bff08d7b4bb2bb888640ee090b6b69b8c76,2,0.004492299005168327,1,0.0022461495025841633,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x23ab6efb786578686cc1afb7a761b73d24d7721f,13,34.10517338350064,2,2.6234748756538955,6.5,Frequent User,Medium Value,Consistent,0,Bad Trader
0x25c334337caace7854d8968f2e1faecdf1552842,27,9.892076762849328,8,0.366373213438864,3.375,Frequent User,Medium Value,Consistent,6,Good Trader
0xfd630c5602597e0e78b74d79058ece9c9a1c1aa5,1,217.85142910960903,1,217.85142910960903,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x192bdd911c67bf4c4bb463e1fefd79a13a553f95,3,0.004327731371928007,1,0.0014425771239760024,3,Regular User,Low Value,Inconsistent,0,Bad Trader
0x1378c2ddd4dcc62321d0db9457f0d67aacfa0c04,3,0.010806347589157104,3,0.003602115863052368,1,Regular User,Medium Value,Consistent,0,Bad Trader
0x629b60c071a2855d38804fc5ce1638a8b020cadc,201,123.66102297695195,18,0.6152289700345869,11.166666666666666,Frequent User,Medium Value,Consistent,96,Good Trader
0x05bf171a0211ad27badc678f4faf95975bdc7dcb,2,0.005054584836035443,2,0.0025272924180177216,1,Occasional User,Low Value,Consistent,0,Bad Trader
0x0d2b4dd78f27e68344e1b90ea908f41e4a2af97b,3,0.004287614968062346,2,0.0014292049893541152,1.5,Regular User,Low Value,Consistent,0,Bad Trader
0xc2278c90ec9290ab8775459f7711a29cffd60d98,2,0.0004175193331430771,1,0.00020875966657153854,2,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xbbc1b607fdd9acc262017cb3468c076916844824,40,204.04100320862514,6,5.101025080215629,6.666666666666667,Frequent User,Medium Value,Consistent,21,Good Trader
0x2e5d2e9f778e1fc67d87e9ea317d21f2c708815d,2,30.54283116853911,1,15.271415584269555,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x66a617612ca1bf29e47df82ddf990b890e82a758,1,4.16097058002209e-11,1,4.16097058002209e-11,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
